year,month,rank,net_worth,last_name,first_name,full_name,birth_date,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,business_industries,organization_name,position_in_organization,self_made,wealth_status
2024,4,156,12.6 B,Cheriton,David,David Cheriton,3/29/1951,73,Male,Canada,United States,Palo Alto,Technology,['Technology'],Stanford University,Professor,TRUE,Increased
2024,4,156,12.6 B,Hildebrand,Jeffery,Jeffery Hildebrand,3/5/1959,65,Male,United States,United States,Houston,Energy,['Energy'],,,TRUE,Increased
2024,4,156,12.6 B,Stumpf,Georg,Georg Stumpf,9/14/1972,51,Male,Austria,Austria,Vienna,Diversified,['Diversified'],,,TRUE,Increased
2024,4,159,12.5 B,Chearavanont,Dhanin,Dhanin Chearavanont,4/19/1939,84,Male,Thailand,Thailand,Bangkok,Diversified,['Diversified'],,,FALSE,Decreased
2024,4,159,12.5 B,Povlsen,Anders Holch,Anders Holch Povlsen,11/4/1972,51,Male,Denmark,Denmark,Aarhus,Fashion & Retail,['Fashion & Retail'],,,FALSE,Increased
2024,4,161,12.4 B,Englander,Israel,Israel Englander,9/30/1948,75,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],"Millennium Management, L.L.C.",Founder,TRUE,Increased
2024,4,162,12.2 B,Khan,Shahid,Shahid Khan,7/18/1950,73,Male,United States,United States,Naples,Automotive,['Automotive'],,,TRUE,Increased
2024,4,162,12.2 B,Rupert,Johann,Johann Rupert & family,6/1/1950,73,Male,South Africa,South Africa,Cape Town,Fashion & Retail,['Fashion & Retail'],,,FALSE,Increased
2024,4,164,12.1 B,Plattner,Hasso,Hasso Plattner & family,1/21/1944,80,Male,Germany,Germany,Heidelberg,Technology,['Technology'],,,TRUE,Increased
2024,4,165,12.0 B,Kwong,Siu-hing,Kwong Siu-hing,12/2/1929,94,Female,Hong Kong,Hong Kong,Hong Kong,Real Estate,['Real Estate'],,,FALSE,Decreased
2024,4,165,12.0 B,Premji,Azim,Azim Premji,7/24/1945,78,Male,India,India,Bangalore,Technology,['Technology'],Wipro Ltd.,Founder Chairman,FALSE,Increased
2024,4,167,11.9 B,Nicholas,Henry,"Henry Nicholas, III.",10/8/1959,64,Male,United States,United States,Newport Coast,Technology,['Technology'],Broadcom,Cofounder,TRUE,Increased
2024,4,168,11.8 B,Johnson,Edward,"Edward Johnson, IV.",11/18/1964,59,Male,United States,United States,Boston,Finance & Investments,['Finance & Investments'],,,FALSE,Increased
2024,4,169,11.7 B,Doerr,John,John Doerr,6/29/1951,72,Male,United States,United States,Woodside,Finance & Investments,['Finance & Investments'],Kleiner Perkins,Investor,TRUE,Increased
2024,4,169,11.7 B,Kravis,Henry,Henry Kravis,1/6/1944,80,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],KKR,Co-Chair and Co-CEO,TRUE,Increased
2024,4,169,11.7 B,Smidt,Eric,Eric Smidt,1/1/1960,64,Male,United States,United States,Beverly Hills,Fashion & Retail,['Fashion & Retail'],,,TRUE,Increased
2024,4,172,11.6 B,Lu,Xiangyang,Lu Xiangyang,12/28/1962,61,Male,China,China,Guangzhou,Automotive,['Automotive'],,,TRUE,Decreased
2024,4,173,11.5 B,Beal,Andrew,Andrew Beal,11/29/1952,71,Male,United States,United States,Dallas,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2024,4,173,11.5 B,Lee,Jay Y.,Jay Y. Lee,6/23/1968,55,Male,South Korea,South Korea,Seoul,Technology,['Technology'],,,FALSE,Increased
2024,4,173,11.5 B,Rubin,Michael,Michael Rubin,7/21/1972,51,Male,United States,United States,Bryn Mawr,Fashion & Retail,['Fashion & Retail'],,,TRUE,Increased
2024,4,176,11.4 B,Kuok,Robert,Robert Kuok,10/6/1923,100,Male,Malaysia,Hong Kong,Hong Kong,Diversified,['Diversified'],,,TRUE,Decreased
2024,4,177,11.3 B,Armani,Giorgio,Giorgio Armani,7/11/1934,89,Male,Italy,Italy,Milan,Fashion & Retail,['Fashion & Retail'],,,TRUE,Increased
2024,4,177,11.3 B,Chaudhry,Jay,Jay Chaudhry,8/26/1959,64,Male,United States,United States,Reno,Technology,['Technology'],,,TRUE,Increased
2024,4,177,11.3 B,Sirivadhanabhakdi,Charoen,Charoen Sirivadhanabhakdi,5/2/1944,79,Male,Thailand,Thailand,Bangkok,Food & Beverage,['Food & Beverage'],,,TRUE,Decreased
2024,4,180,11.2 B,Armstrong,Brian,Brian Armstrong,1/25/1983,41,Male,United States,United States,San Francisco,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2024,4,180,11.2 B,Bertarelli,Ernesto,Ernesto Bertarelli,9/22/1965,58,Male,Switzerland,Switzerland,Gstaad,Healthcare,['Healthcare'],,,FALSE,Increased
2024,4,180,11.2 B,Cathy,Bubba,Bubba Cathy,4/22/1954,69,Male,United States,United States,Atlanta,Food & Beverage,['Food & Beverage'],,,FALSE,Increased
2024,4,180,11.2 B,Cathy,Dan,Dan Cathy,3/1/1953,71,Male,United States,United States,Atlanta,Food & Beverage,['Food & Beverage'],,,FALSE,Increased
2024,4,180,11.2 B,Cathy White,Trudy,Trudy Cathy White,12/17/1955,68,Female,United States,United States,Hampton,Food & Beverage,['Food & Beverage'],,,FALSE,Increased
2024,4,180,11.2 B,Lui,Che Woo,Lui Che Woo,4/1/1929,95,Male,Hong Kong,Hong Kong,Hong Kong,Gambling & Casinos,['Gambling & Casinos'],,,TRUE,Decreased
2024,4,180,11.2 B,Wei,Jianjun,Wei Jianjun & family,3/1/1964,60,Male,China,China,Baoding,Automotive,['Automotive'],,,TRUE,Decreased
2024,4,180,11.2 B,Xu,Sky,Sky Xu,1/1/1984,40,Male,China,China,Guangzhou,Fashion & Retail,['Fashion & Retail'],,,TRUE,Increased
2024,4,188,11.1 B,French Gates,Melinda,Melinda French Gates,8/15/1964,59,Female,United States,United States,Medina,Technology,['Technology'],Bill & Melinda Gates Foundation,Cochair,FALSE,Increased
2024,4,188,11.1 B,Kraft,Robert,Robert Kraft,6/5/1941,82,Male,United States,United States,Brookline,Sports,['Sports'],The Kraft Group,Chairman & CEO,TRUE,Increased
2024,4,190,11.0 B,Chesky,Brian,Brian Chesky,8/29/1981,42,Male,United States,United States,San Francisco,Technology,['Technology'],AirBnB,CEO and Cofounder,TRUE,Increased
2024,4,190,11.0 B,Lam,Barry,Barry Lam,4/24/1949,74,Male,Taiwan,Taiwan,Taipei,Technology,['Technology'],,,TRUE,Increased
2024,4,190,11.0 B,Newhouse,Donald,Donald Newhouse,8/5/1929,94,Male,United States,United States,New York,Media & Entertainment,['Media & Entertainment'],,,FALSE,Increased
2024,4,190,11.0 B,Prokhorov,Mikhail,Mikhail Prokhorov,5/3/1965,58,Male,Russia,Switzerland,Frauenfeld,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2024,4,190,11.0 B,Villar,Manuel,Manuel Villar,12/13/1949,74,Male,Philippines,Philippines,Manila,Real Estate,['Real Estate'],,,TRUE,Increased
2024,4,195,10.9 B,Jiang,Rensheng,Jiang Rensheng & family,10/8/1953,70,Male,China,China,Chongqing,Healthcare,['Healthcare'],,,TRUE,Decreased
2024,4,195,10.9 B,Lei,Jun,Lei Jun,12/16/1969,54,Male,China,China,Beijing,Technology,['Technology'],Xiaomi,Founder and CEO,TRUE,Increased
2024,4,195,10.9 B,Schaeffler,Georg,Georg Schaeffler,10/19/1964,59,Male,Germany,Germany,Herzogenaurach,Automotive,['Automotive'],,,FALSE,Increased
2024,4,195,10.9 B,Telles,Marcel Herrmann,Marcel Herrmann Telles & family,1/1/1950,74,Male,Brazil,Brazil,Sao Paulo,Food & Beverage,['Food & Beverage'],,,TRUE,Increased
2024,4,199,10.8 B,Velez,David,David Velez & family,10/2/1981,42,Male,Colombia,Brazil,Sao Paulo,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2024,4,200,10.7 B,Kerimov & family,Suleiman,Suleiman Kerimov & family,3/12/1966,58,Male,Russia,Russia,Moscow,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2024,4,200,10.7 B,Ratanavadi,Sarath,Sarath Ratanavadi,7/12/1965,58,Male,Thailand,Thailand,Bangkok,Energy,['Energy'],,,TRUE,Decreased
2024,4,200,10.7 B,Ryan,Patrick,Patrick Ryan,5/15/1937,86,Male,United States,United States,Winnetka,Finance & Investments,['Finance & Investments'],Ryan Specialty Group,Chairman and CEO,TRUE,Increased
2024,4,203,10.6 B,Benioff,Marc,Marc Benioff,9/25/1964,59,Male,United States,United States,San Francisco,Technology,['Technology'],Salesforce,Chairman and CEO,TRUE,Increased
2024,4,203,10.6 B,Blecharczyk,Nathan,Nathan Blecharczyk,6/11/1983,40,Male,United States,United States,San Francisco,Technology,['Technology'],,,TRUE,Increased
2024,4,203,10.6 B,Cook,Carl,Carl Cook,8/19/1962,61,Male,United States,United States,Bloomington,Healthcare,['Healthcare'],,,FALSE,Increased
2024,4,203,10.6 B,Huang,Shilin,Huang Shilin,1/1/1967,57,Male,China,China,Ningde,Automotive,['Automotive'],,,TRUE,Decreased
2024,4,203,10.6 B,Loh,Friedhelm,Friedhelm Loh,8/15/1946,77,Male,Germany,Germany,Haiger,Manufacturing,['Manufacturing'],,,FALSE,Increased
2024,4,203,10.6 B,Pratt,Anthony,Anthony Pratt,4/11/1960,63,Male,Australia,Australia,Melbourne,Manufacturing,['Manufacturing'],,,FALSE,Decreased
2024,4,203,10.6 B,Rashnikov,Viktor,Viktor Rashnikov,10/13/1948,75,Male,Russia,Russia,Magnitogorsk,Manufacturing,['Manufacturing'],,,TRUE,Increased
2024,4,210,10.5 B,Fedun,Leonid,Leonid Fedun,4/5/1956,67,Male,Russia,Monaco,,Energy,['Energy'],,,TRUE,Increased
2024,4,210,10.5 B,Li,Shuirong,Li Shuirong & family,7/1/1956,67,Male,China,China,Hangzhou,Manufacturing,['Manufacturing'],,,TRUE,Increased
2024,4,210,10.5 B,Ressler,Antony,Antony Ressler,10/12/1960,63,Male,United States,United States,Los Angeles,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2024,4,213,10.4 B,Gerko,Alexander,Alexander Gerko,12/3/1979,44,Male,United Kingdom,United Kingdom,London,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2024,4,213,10.4 B,Hart,Graeme,Graeme Hart,6/6/1955,68,Male,New Zealand,New Zealand,Auckland,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2024,4,213,10.4 B,Lodha,Mangal Prabhat,Mangal Prabhat Lodha,12/1/1955,68,Male,India,India,Mumbai,Real Estate,['Real Estate'],,,TRUE,Increased
2024,4,216,10.3 B,Marcus,Bernard,Bernard Marcus,5/12/1929,94,Male,United States,United States,Atlanta,Fashion & Retail,['Fashion & Retail'],The Home Depot,"Co-founder, ex chairman of the board",TRUE,Increased
2024,4,216,10.3 B,Yu,Yong,Yu Yong,2/27/1961,63,Male,China,China,Shanghai,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2024,4,218,10.2 B,Ax:son Johnson,Antonia,Antonia Ax:son Johnson & family,9/6/1943,80,Female,Sweden,Sweden,Stockholm,Diversified,['Diversified'],,,FALSE,Increased
2024,4,218,10.2 B,Gong,Hongjia,Gong Hongjia & family,1/1/1965,59,Male,Hong Kong,Hong Kong,Hong Kong,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2024,4,218,10.2 B,Love,Judy,Judy Love & family,6/17/1937,86,Female,United States,United States,Oklahoma City,Fashion & Retail,['Fashion & Retail'],Love's Travel Stops and Country Stores,,TRUE,Decreased
2024,4,221,10.1 B,Goodnight,James,James Goodnight,1/6/1943,81,Male,United States,United States,Cary,Technology,['Technology'],SAS Institute,CEO,TRUE,Increased
2024,4,221,10.1 B,Laurie,Nancy Walton,Nancy Walton Laurie,5/15/1951,72,Female,United States,United States,Henderson,Fashion & Retail,['Fashion & Retail'],,,FALSE,Increased
2024,4,221,10.1 B,Ross,Stephen,Stephen Ross,5/10/1940,83,Male,United States,United States,New York,Real Estate,['Real Estate'],,,TRUE,Decreased
2024,4,224,10.0 B,Bolloré,Vincent,Vincent Bolloré & family,4/1/1952,72,Male,France,France,Paris,Finance & Investments,['Finance & Investments'],,,FALSE,Increased
2024,4,224,10.0 B,Kroenke,Ann Walton,Ann Walton Kroenke,12/18/1948,75,Female,United States,United States,Electra,Fashion & Retail,['Fashion & Retail'],,,FALSE,Increased
2024,4,224,10.0 B,Liu,Yongxing,Liu Yongxing,6/1/1948,75,Male,China,China,Shanghai,Service,['Service'],East Hope Group,Chairman,TRUE,Increased
2024,4,224,10.0 B,Razon Jr.,Enrique,Enrique Razon Jr.,3/3/1960,64,Male,Philippines,Philippines,Manila,Logistics,['Logistics'],,,FALSE,Increased
2024,4,228,9.9 B,Ishbia,Mat,Mat Ishbia,1/6/1980,44,Male,United States,United States,Bloomfield Hills,Finance & Investments,['Finance & Investments'],,,FALSE,Increased
2024,4,228,9.9 B,Johnson,Elizabeth,Elizabeth Johnson,5/7/1963,60,Female,United States,United States,Boston,Finance & Investments,['Finance & Investments'],,,FALSE,Increased
2024,4,228,9.9 B,Mistry,Shapoor,Shapoor Mistry,9/6/1964,59,Male,Ireland,India,Mumbai,Diversified,['Diversified'],,,FALSE,Increased
2024,4,228,9.9 B,Niel,Xavier,Xavier Niel,8/25/1967,56,Male,France,France,Paris,Telecom,['Telecom'],,,TRUE,Increased
2024,4,232,9.8 B,Kantor,Viatcheslav,Viatcheslav Kantor,9/8/1953,70,Male,Russia,Israel,Herzliya,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,232,9.8 B,Malone,John,John Malone,3/7/1941,83,Male,United States,United States,Elizabeth,Media & Entertainment,['Media & Entertainment'],,,TRUE,Increased
2024,4,232,9.8 B,Schwab,Charles,Charles Schwab,7/29/1937,86,Male,United States,United States,Woodside,Finance & Investments,['Finance & Investments'],Charles Schwab,Investor,TRUE,Increased
2024,4,232,9.8 B,Struengmann,Andreas,Andreas Struengmann & family,2/16/1950,74,Male,Germany,Germany,Tegernsee,Healthcare,['Healthcare'],,,TRUE,Decreased
2024,4,232,9.8 B,Struengmann,Thomas,Thomas Struengmann & family,2/16/1950,74,Male,Germany,Germany,Tegernsee,Healthcare,['Healthcare'],,,TRUE,Decreased
2024,4,237,9.7 B,Abramovich,Roman,Roman Abramovich & family,10/24/1966,57,Male,Russia,Russia,Moscow,Diversified,['Diversified'],,,TRUE,Increased
2024,4,237,9.7 B,Dangermond,Jack,Jack Dangermond,7/23/1945,78,Male,United States,United States,Redlands,Technology,['Technology'],,,TRUE,Increased
2024,4,237,9.7 B,Gebbia,Joe,Joe Gebbia,8/21/1981,42,Male,United States,United States,Austin,Technology,['Technology'],,,TRUE,Increased
2024,4,237,9.7 B,Kim,Michael,Michael Kim,10/1/1963,60,Male,United States,South Korea,Seoul,Finance & Investments,['Finance & Investments'],MBK Partners,,TRUE,Remained Even
2024,4,237,9.7 B,Stine,Harry,Harry Stine,11/30/1941,82,Male,United States,United States,Adel,Food & Beverage,['Food & Beverage'],,,TRUE,Increased
2024,4,242,9.6 B,Mars,Marijke,Marijke Mars,7/28/1964,59,Female,United States,United States,Los Angeles,Food & Beverage,['Food & Beverage'],,,FALSE,Remained Even
2024,4,242,9.6 B,Mars,Pamela,Pamela Mars,8/1/1960,63,Female,United States,United States,Alexandria,Food & Beverage,['Food & Beverage'],,,FALSE,Remained Even
2024,4,242,9.6 B,Mars,Valerie,Valerie Mars,1/26/1959,65,Female,United States,United States,New York,Food & Beverage,['Food & Beverage'],,,FALSE,Remained Even
2024,4,242,9.6 B,Mars,Victoria,Victoria Mars,12/15/1956,67,Female,United States,United States,Philadelphia,Food & Beverage,['Food & Beverage'],,,FALSE,Remained Even
2024,4,242,9.6 B,Perrodo,Carrie,Carrie Perrodo & family,1/1/1951,73,Female,France,United Kingdom,London,Energy,['Energy'],,Philanthropist,FALSE,Increased
2024,4,242,9.6 B,Reuben,David,David Reuben,9/1/1938,85,Male,United Kingdom,United Kingdom,London,Real Estate,['Real Estate'],,,TRUE,Increased
2024,4,242,9.6 B,Reuben,Simon,Simon Reuben,5/1/1941,82,Male,United Kingdom,Monaco,Monaco,Diversified,['Diversified'],,,TRUE,Increased
2024,4,249,9.5 B,Coates,Denise,Denise Coates,9/26/1967,56,Female,United Kingdom,United Kingdom,Stoke-on-Trent,Gambling & Casinos,['Gambling & Casinos'],,,TRUE,Increased
2024,4,249,9.5 B,Hohn,Christopher,Christopher Hohn,10/27/1966,57,Male,United Kingdom,United Kingdom,London,Finance & Investments,['Finance & Investments'],The Children's Investment Fund Management,Investor,TRUE,Increased
2024,4,249,9.5 B,Komarek,Karel,Karel Komarek,3/15/1969,55,Male,Czech Republic,Switzerland,Verbier,Gambling & Casinos,['Gambling & Casinos'],,,TRUE,Increased
2024,4,249,9.5 B,Morris,John,John Morris,3/19/1948,76,Male,United States,United States,Springfield,Fashion & Retail,['Fashion & Retail'],,,TRUE,Increased
2024,4,249,9.5 B,Oppenheimer,Nicky,Nicky Oppenheimer & family,6/8/1945,78,Male,South Africa,South Africa,Johannesburg,Metals & Mining,['Metals & Mining'],,,FALSE,Increased
2024,4,249,9.5 B,Patel,Pankaj,Pankaj Patel,3/19/1953,71,Male,India,India,Ahmedabad,Healthcare,['Healthcare'],,,FALSE,Increased
2024,4,249,9.5 B,Xu,Hang,Xu Hang,5/22/1962,61,Male,Hong Kong,China,Shenzhen,Healthcare,['Healthcare'],,,TRUE,Decreased
2024,4,256,9.4 B,Dassault,Laurent,Laurent Dassault,7/7/1953,70,Male,France,France,Paris,Diversified,['Diversified'],,,FALSE,Increased
2024,4,256,9.4 B,Dassault,Thierry,Thierry Dassault,3/26/1957,67,Male,France,France,Paris,Diversified,['Diversified'],,,FALSE,Increased
2024,4,256,9.4 B,Fertitta,Tilman,Tilman Fertitta,6/25/1957,66,Male,United States,United States,Houston,Food & Beverage,['Food & Beverage'],Fertitta Entertainment,Chairman and CEO,TRUE,Increased
2024,4,256,9.4 B,Habert-Dassault,Marie-Hélène,Marie-Hélène Habert-Dassault,4/4/1965,58,Female,France,France,Paris,Diversified,['Diversified'],,,FALSE,Increased
2024,4,256,9.4 B,Kretinsky,Daniel,Daniel Kretinsky,7/9/1975,48,Male,Czech Republic,Czech Republic,Prague,Energy,['Energy'],,,TRUE,Increased
2024,4,256,9.4 B,Merckle,Ludwig,Ludwig Merckle,1/1/1965,59,Male,Germany,Germany,Ulm,Finance & Investments,['Finance & Investments'],,,FALSE,Increased
2024,4,256,9.4 B,Zhang,Zhidong,Zhang Zhidong,1/1/1972,52,Male,China,China,Shenzhen,Technology,['Technology'],,,TRUE,Decreased
2024,4,263,9.3 B,Guryev & family,Andrei,Andrei Guryev & family,3/24/1960,64,Male,Russia,Russia,Moscow,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,263,9.3 B,Ortega Mera,Sandra,Sandra Ortega Mera,7/9/1968,55,Female,Spain,Spain,La Coruna,Fashion & Retail,['Fashion & Retail'],,,FALSE,Increased
2024,4,263,9.3 B,Pattison,Jim,Jim Pattison,10/1/1928,95,Male,Canada,Canada,Vancouver,Diversified,['Diversified'],Jim Pattison Group,"Founder, Chairman and CEO",TRUE,Decreased
2024,4,266,9.2 B,Devasini,Giancarlo,Giancarlo Devasini,4/30/1964,59,Male,Italy,France,Roquebrune-Cap-Martin,Finance & Investments,['Finance & Investments'],,,TRUE,
2024,4,266,9.2 B,Mittal,Sunil,Sunil Mittal,10/23/1957,66,Male,India,India,Delhi,Telecom,['Telecom'],,,TRUE,Increased
2024,4,266,9.2 B,Smith,Robert F.,Robert F. Smith,12/1/1962,61,Male,United States,United States,Austin,Finance & Investments,['Finance & Investments'],,Investor,TRUE,Increased
2024,4,266,9.2 B,von Finck,Francine,Francine von Finck & family,1/1/1945,79,Female,Germany,Switzerland,Thurgau,Finance & Investments,['Finance & Investments'],,,FALSE,Increased
2024,4,270,9.1 B,Gores,Tom,Tom Gores,7/31/1964,59,Male,United States,United States,Beverly Hills,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2024,4,270,9.1 B,Graves,Todd,Todd Graves,2/20/1972,52,Male,United States,United States,Baton Rouge,Food & Beverage,['Food & Beverage'],,,TRUE,
2024,4,272,9.0 B,Bukhman,Dmitri,Dmitri Bukhman,5/27/1985,38,Male,Israel,United Kingdom,London,Media & Entertainment,['Media & Entertainment'],,,TRUE,Increased
2024,4,272,9.0 B,Bukhman,Igor,Igor Bukhman,3/29/1982,42,Male,Israel,United Kingdom,London,Media & Entertainment,['Media & Entertainment'],,,TRUE,Increased
2024,4,272,9.0 B,Lauren,Ralph,Ralph Lauren,10/14/1939,84,Male,United States,United States,New York,Fashion & Retail,['Fashion & Retail'],Ralph Lauren,Chairman ,TRUE,Increased
2024,4,272,9.0 B,Musallam,Ramzi,Ramzi Musallam,9/17/1968,55,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2024,4,272,9.0 B,Reyes,J. Christopher,J. Christopher Reyes,12/29/1953,70,Male,United States,United States,Hobe Sound,Food & Beverage,['Food & Beverage'],Reyes Holdings,Co-Chairman,TRUE,Increased
2024,4,272,9.0 B,Reyes,Jude,Jude Reyes,9/16/1955,68,Male,United States,United States,Palm Beach,Food & Beverage,['Food & Beverage'],Reyes Holdings,Co-Chairman,TRUE,Increased
2024,4,278,8.9 B,Besnier,Jean-Michel,Jean-Michel Besnier,6/5/1967,56,Male,France,France,Laval,Food & Beverage,['Food & Beverage'],,,FALSE,Increased
2024,4,278,8.9 B,Besnier Beauvalot,Marie,Marie Besnier Beauvalot,7/30/1980,43,Female,France,France,Laval,Food & Beverage,['Food & Beverage'],,,FALSE,Increased
2024,4,278,8.9 B,Garcia,Ernest,"Ernest Garcia, II.",5/21/1957,66,Male,United States,United States,Tempe,Automotive,['Automotive'],,,TRUE,Increased
2024,4,278,8.9 B,Glasenberg,Ivan,Ivan Glasenberg,1/7/1957,67,Male,Switzerland,Switzerland,Ruschlikon,Metals & Mining,['Metals & Mining'],,,TRUE,Decreased
2024,4,278,8.9 B,Rowling,Robert,Robert Rowling,9/26/1953,70,Male,United States,United States,Dallas,Service,['Service'],,,FALSE,Increased
2024,4,278,8.9 B,Saadé,Jacques,"Jacques Saadé, Jr.",8/10/1971,52,Male,France,France,Marseille,Logistics,['Logistics'],,,FALSE,Decreased
